epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
154,1648.07,0.70126,0.63889,0.99677,0.51757,0.56852,0.5433,0.396,0.8586,5.66478,1.0828,0.0084853,0.0084853,0.0084853
155,1658.55,0.69844,0.61181,0.99876,0.63819,0.53788,0.55335,0.40636,0.86953,4.04411,1.09085,0.0084754,0.0084754,0.0084754
156,1669.11,0.67497,0.62598,0.98448,0.50719,0.56762,0.53779,0.39605,0.86857,7.64681,1.09939,0.0084655,0.0084655,0.0084655
157,1679.65,0.6977,0.62365,1.00292,0.64408,0.52566,0.57271,0.40963,0.87564,6.13941,1.11899,0.0084556,0.0084556,0.0084556
158,1690.23,0.66907,0.60161,0.97336,0.69045,0.46226,0.55104,0.40329,0.84763,7.24645,1.09537,0.0084457,0.0084457,0.0084457
159,1700.81,0.68169,0.59217,0.98224,0.62207,0.50438,0.51914,0.37455,0.85987,5.96623,1.10008,0.0084358,0.0084358,0.0084358
160,1711.38,0.65197,0.60111,0.97726,0.65844,0.48633,0.56972,0.40766,0.87237,6.3649,1.10398,0.0084259,0.0084259,0.0084259
161,1721.98,0.67961,0.61115,0.9833,0.71502,0.50466,0.56069,0.40457,0.84605,4.72584,1.07264,0.008416,0.008416,0.008416
162,1732.5,0.66056,0.59403,0.95965,0.59901,0.54915,0.56285,0.39086,0.88675,4.11895,1.11608,0.0084061,0.0084061,0.0084061
163,1743.13,0.65419,0.57693,0.97115,0.64387,0.53247,0.54394,0.38923,0.87098,4.69811,1.10709,0.0083962,0.0083962,0.0083962
164,1753.6,0.68098,0.59698,0.97293,0.62082,0.49315,0.51465,0.36183,0.90611,4.84207,1.13191,0.0083863,0.0083863,0.0083863
165,1764.13,0.63958,0.58733,0.97133,0.56053,0.55931,0.54419,0.4017,0.88606,7.48504,1.10041,0.0083764,0.0083764,0.0083764
166,1774.72,0.67143,0.59843,0.96748,0.56238,0.4888,0.53786,0.38844,0.85141,3.93951,1.0752,0.0083665,0.0083665,0.0083665
167,1785.22,0.6599,0.56428,0.97097,0.63374,0.48878,0.52185,0.37517,0.89294,4.42607,1.1413,0.0083566,0.0083566,0.0083566
168,1795.74,0.66879,0.60416,0.97164,0.61782,0.51175,0.55965,0.40851,0.88452,4.14547,1.11944,0.0083467,0.0083467,0.0083467
169,1806.34,0.68829,0.61485,0.98207,0.50184,0.58312,0.55039,0.4087,0.89631,6.10813,1.1226,0.0083368,0.0083368,0.0083368
170,1816.93,0.65046,0.56707,0.96508,0.53083,0.56954,0.53603,0.38226,0.84307,5.24628,1.06771,0.0083269,0.0083269,0.0083269
171,1827.47,0.68401,0.59723,0.98316,0.6236,0.51799,0.53288,0.39581,0.84073,5.08007,1.09329,0.008317,0.008317,0.008317
172,1838.09,0.64689,0.57571,0.97015,0.52621,0.55686,0.5135,0.36671,0.88876,6.84487,1.13725,0.0083071,0.0083071,0.0083071
173,1848.59,0.64342,0.56996,0.96218,0.53771,0.5815,0.52387,0.36516,0.87304,4.48362,1.11377,0.0082972,0.0082972,0.0082972
174,1859.11,0.6772,0.59441,0.97001,0.54918,0.49086,0.47866,0.35609,0.89506,3.4046,1.13176,0.0082873,0.0082873,0.0082873
