epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,1208.81,0.99903,0.56143,1.17827,0.87442,0.85396,0.91634,0.56979,1.32339,0.66053,1.67935,0.00174062,0.00174062,0.00174062
133,1217.71,0.99605,0.55411,1.1616,0.88802,0.85254,0.92188,0.55777,1.35438,0.65143,1.72134,0.00173864,0.00173864,0.00173864
134,1225.27,1.02083,0.58133,1.2254,0.86721,0.88032,0.91042,0.55351,1.38991,0.67787,1.72945,0.00173666,0.00173666,0.00173666
135,1232.82,1.03314,0.59419,1.24173,0.89337,0.83976,0.91626,0.54037,1.43421,0.70855,1.79747,0.00173468,0.00173468,0.00173468
136,1240.6,0.96813,0.5506,1.19571,0.85028,0.86613,0.92112,0.54851,1.43514,0.72517,1.80865,0.0017327,0.0017327,0.0017327
137,1248.11,0.94699,0.54396,1.18929,0.84645,0.87424,0.90135,0.53237,1.47009,0.82857,1.84913,0.00173072,0.00173072,0.00173072
138,1255.84,0.99974,0.56104,1.20695,0.83457,0.82885,0.87475,0.51093,1.47136,1.00681,1.85272,0.00172874,0.00172874,0.00172874
139,1263.8,1.00048,0.57315,1.21006,0.88868,0.8499,0.90408,0.53979,1.45261,0.79872,1.83145,0.00172676,0.00172676,0.00172676
140,1271.69,0.95935,0.55013,1.19842,0.84959,0.90512,0.92247,0.56069,1.45667,0.70613,1.81649,0.00172478,0.00172478,0.00172478
141,1279.22,0.96377,0.54682,1.18588,0.86768,0.85396,0.90284,0.55119,1.45677,0.68371,1.82019,0.0017228,0.0017228,0.0017228
142,1287.01,1.0025,0.55213,1.2018,0.82184,0.87627,0.87739,0.52069,1.3878,0.72913,1.75211,0.00172082,0.00172082,0.00172082
143,1294.8,0.99242,0.55856,1.20247,0.84136,0.87424,0.89853,0.54806,1.37081,0.72831,1.74682,0.00171884,0.00171884,0.00171884
144,1302.69,0.96513,0.55491,1.19245,0.84654,0.87627,0.91804,0.55137,1.38006,0.67847,1.74402,0.00171686,0.00171686,0.00171686
145,1310.29,0.97387,0.55548,1.20973,0.82771,0.88235,0.90411,0.5228,1.46094,0.75228,1.81994,0.00171488,0.00171488,0.00171488
146,1318.13,0.9575,0.5897,1.20373,0.78669,0.8154,0.84127,0.48403,1.47733,0.90142,1.88195,0.0017129,0.0017129,0.0017129
147,1325.82,1.00583,0.61333,1.19882,0.82478,0.8784,0.92122,0.55936,1.41064,0.74681,1.79856,0.00171092,0.00171092,0.00171092
148,1333.74,0.98169,0.58022,1.22495,0.86251,0.85193,0.90569,0.54656,1.39172,0.68097,1.7431,0.00170894,0.00170894,0.00170894
149,1341.47,0.98805,0.57245,1.20372,0.8551,0.85396,0.91431,0.55131,1.42934,0.70059,1.81453,0.00170696,0.00170696,0.00170696
150,1349.27,0.96859,0.55221,1.18143,0.82837,0.85171,0.90014,0.53987,1.40418,0.74504,1.78257,0.00170498,0.00170498,0.00170498
151,1357.87,0.97733,0.54424,1.16184,0.83026,0.85396,0.89316,0.53186,1.43194,0.75722,1.78762,0.001703,0.001703,0.001703
152,1365.53,0.95821,0.54799,1.19424,0.78929,0.89658,0.89503,0.54061,1.39427,0.71555,1.77547,0.00170102,0.00170102,0.00170102
153,1373.32,0.98933,0.56068,1.15154,0.86892,0.87018,0.92333,0.56163,1.37939,0.64962,1.79597,0.00169904,0.00169904,0.00169904
154,1381.82,0.98532,0.5607,1.19268,0.88222,0.8812,0.91524,0.56832,1.34286,0.63709,1.73253,0.00169706,0.00169706,0.00169706
155,1389.58,0.94445,0.52462,1.19299,0.86242,0.86465,0.90697,0.5456,1.37019,0.64543,1.73901,0.00169508,0.00169508,0.00169508
156,1399.51,0.96432,0.53449,1.20815,0.88092,0.84584,0.90007,0.54168,1.43688,0.73371,1.80095,0.0016931,0.0016931,0.0016931
157,1407.23,0.9265,0.54357,1.16755,0.85364,0.87547,0.90294,0.54048,1.37716,0.75307,1.72889,0.00169112,0.00169112,0.00169112
158,1414.76,0.92537,0.53524,1.17904,0.85971,0.8783,0.89889,0.52837,1.35886,0.7114,1.73282,0.00168914,0.00168914,0.00168914
159,1422.41,0.92633,0.54559,1.2059,0.85664,0.87266,0.90898,0.53968,1.32705,0.76018,1.71358,0.00168716,0.00168716,0.00168716
160,1430.06,0.93621,0.53992,1.18429,0.89081,0.844,0.91244,0.54148,1.36219,0.76692,1.72784,0.00168518,0.00168518,0.00168518
161,1437.9,0.93438,0.57415,1.18672,0.85395,0.90133,0.90748,0.54263,1.37378,0.6757,1.75684,0.0016832,0.0016832,0.0016832
162,1445.73,0.95241,0.56863,1.17923,0.8389,0.86815,0.89536,0.53355,1.35231,0.66649,1.72453,0.00168122,0.00168122,0.00168122
163,1453.45,0.92829,0.55408,1.18772,0.88515,0.84584,0.90523,0.5422,1.30318,0.64588,1.72468,0.00167924,0.00167924,0.00167924
164,1461.15,0.92173,0.54041,1.14502,0.86527,0.89883,0.9166,0.55258,1.32158,0.73665,1.7264,0.00167726,0.00167726,0.00167726
165,1468.83,0.90891,0.52835,1.16778,0.85874,0.87018,0.9019,0.54348,1.40559,0.72831,1.82367,0.00167528,0.00167528,0.00167528
166,1476.39,0.94855,0.54113,1.19845,0.85917,0.87424,0.91201,0.55703,1.36218,0.70708,1.76326,0.0016733,0.0016733,0.0016733
167,1484.23,0.90779,0.51449,1.15954,0.86432,0.86815,0.91611,0.54999,1.42952,0.72151,1.86091,0.00167132,0.00167132,0.00167132
